transaction_id,amount,merchant,location,card_type,is_fraud
TXN_003717,124.0,Amazon,Phoenix,Visa,0
TXN_003718,1190.81,Walmart,SanJose,MasterCard,1
TXN_003719,558.38,BestBuy,SanDiego,Amex,0
TXN_003720,2251.0,Amazon,SanDiego,Visa,1
TXN_003721,191.83,BestBuy,Dallas,Amex,0
TXN_003722,281.91,Walmart,Charlotte,Visa,0
TXN_003723,448.14,Target,SanAntonio,Visa,0
TXN_003724,691.91,BestBuy,Dallas,MasterCard,0
TXN_003725,362.57,Target,Phoenix,MasterCard,0
TXN_003726,114.88,eBay,Dallas,MasterCard,0
TXN_003727,715.07,eBay,Dallas,Amex,0
TXN_003728,472.72,eBay,SanFrancisco,MasterCard,0
TXN_003729,674.05,eBay,Chicago,Amex,0
TXN_003730,2882.41,BestBuy,LosAngeles,Amex,1
TXN_003731,269.17,Walmart,Charlotte,Visa,0
TXN_003732,39.09,eBay,Philadelphia,Amex,0
TXN_003733,2012.55,Amazon,Houston,Visa,1
TXN_003734,707.05,Amazon,SanFrancisco,MasterCard,0
TXN_003735,60.05,Amazon,Philadelphia,MasterCard,0
TXN_003736,419.82,Target,Dallas,Amex,0
TXN_003737,481.03,Amazon,Columbus,MasterCard,1
TXN_003738,311.73,BestBuy,Jacksonville,MasterCard,0
TXN_003739,2896.67,eBay,Charlotte,Visa,1
TXN_003740,511.67,Target,Jacksonville,MasterCard,0
TXN_003741,124.02,Amazon,Chicago,MasterCard,0
TXN_003742,787.91,Walmart,Charlotte,MasterCard,0
TXN_003743,2859.17,Amazon,Houston,Amex,1
TXN_003744,1721.42,Target,Jacksonville,Visa,1
TXN_003745,105.4,BestBuy,Chicago,Amex,0
TXN_003746,1053.63,Amazon,SanAntonio,MasterCard,1
TXN_003747,418.07,Target,Phoenix,MasterCard,0
TXN_003748,2209.12,Walmart,NewYork,MasterCard,1
TXN_003749,326.2,Amazon,Austin,MasterCard,0
TXN_003750,705.86,Amazon,SanDiego,Visa,1
TXN_003751,293.73,eBay,SanDiego,Visa,0
TXN_003752,690.88,Amazon,Philadelphia,Visa,0
TXN_003753,411.19,Target,SanAntonio,Amex,0
TXN_003754,585.0,Target,NewYork,Amex,0
TXN_003755,576.04,Amazon,Austin,MasterCard,0
TXN_003756,1480.07,Amazon,SanDiego,MasterCard,1
TXN_003757,741.01,BestBuy,Chicago,Visa,0
TXN_003758,142.17,BestBuy,SanJose,Amex,0
TXN_003759,1353.43,Amazon,LosAngeles,MasterCard,1
TXN_003760,527.51,BestBuy,LosAngeles,Amex,0
TXN_003761,444.74,Walmart,Houston,Visa,0
TXN_003762,294.14,Walmart,SanFrancisco,Amex,0
TXN_003763,434.43,eBay,Dallas,MasterCard,0
TXN_003764,542.04,eBay,SanDiego,MasterCard,1
TXN_003765,179.0,Target,Phoenix,Visa,0
TXN_003766,458.98,eBay,Columbus,MasterCard,0
TXN_003767,762.7,Target,SanJose,Amex,0
TXN_003768,148.47,Target,SanJose,Amex,0
TXN_003769,153.5,Walmart,SanDiego,Visa,0
TXN_003770,1127.11,eBay,SanJose,Visa,1
TXN_003771,400.67,Amazon,Houston,MasterCard,0
TXN_003772,654.91,Walmart,SanJose,Amex,0
TXN_003773,417.56,Walmart,Chicago,Visa,0
TXN_003774,603.44,Amazon,Chicago,MasterCard,0
TXN_003775,633.52,Amazon,Dallas,Visa,0
TXN_003776,2673.44,Amazon,Dallas,Visa,1
TXN_003777,550.38,Target,Dallas,Amex,0
TXN_003778,457.29,eBay,Austin,Visa,0
TXN_003779,579.03,eBay,Austin,Amex,0
TXN_003780,193.25,BestBuy,SanAntonio,Visa,0
TXN_003781,738.43,Amazon,Houston,Visa,0
TXN_003782,1045.89,BestBuy,Austin,Visa,1
TXN_003783,636.43,eBay,LosAngeles,MasterCard,0
TXN_003784,2538.52,Amazon,Houston,Amex,1
TXN_003785,743.19,Amazon,NewYork,Visa,0
TXN_003786,138.15,BestBuy,Jacksonville,MasterCard,0
TXN_003787,78.52,Walmart,SanDiego,MasterCard,0
TXN_003788,589.26,Walmart,NewYork,Amex,0
TXN_003789,729.77,BestBuy,SanAntonio,MasterCard,0
TXN_003790,2122.97,Walmart,SanJose,Amex,1
TXN_003791,335.57,Amazon,Chicago,Visa,1
TXN_003792,2626.85,BestBuy,SanDiego,Visa,1
TXN_003793,116.01,Amazon,SanJose,Amex,0
TXN_003794,97.17,Target,SanAntonio,Visa,0
TXN_003795,705.98,Amazon,Jacksonville,Visa,1
TXN_003796,1160.23,eBay,Dallas,MasterCard,1
TXN_003797,162.37,BestBuy,Jacksonville,Amex,0
TXN_003798,1022.11,Amazon,SanAntonio,Visa,1
TXN_003799,529.97,Target,Austin,Amex,0
TXN_003800,622.44,Amazon,Chicago,MasterCard,0
TXN_003801,452.28,Amazon,Dallas,MasterCard,1
TXN_003802,116.79,eBay,Columbus,Visa,0
TXN_003803,264.68,Walmart,Chicago,Amex,0
TXN_003804,560.66,Target,SanJose,Visa,1
TXN_003805,795.68,eBay,Jacksonville,MasterCard,0
TXN_003806,57.48,Amazon,SanFrancisco,Visa,0
TXN_003807,457.25,eBay,Chicago,Amex,0
TXN_003808,659.68,Amazon,Houston,MasterCard,0
TXN_003809,971.29,Walmart,Philadelphia,MasterCard,1
TXN_003810,312.96,Walmart,Houston,Visa,0
TXN_003811,409.86,eBay,Chicago,Visa,1
TXN_003812,744.5,Target,LosAngeles,MasterCard,0
TXN_003813,386.05,BestBuy,SanDiego,MasterCard,0
TXN_003814,1877.39,Amazon,Jacksonville,MasterCard,1
TXN_003815,1393.36,Walmart,SanAntonio,Visa,1
TXN_003816,987.92,eBay,Charlotte,Visa,1
TXN_003817,762.57,Walmart,Columbus,Amex,0
TXN_003818,11.02,eBay,NewYork,Visa,0
TXN_003819,247.21,Amazon,Charlotte,Visa,1
TXN_003820,731.79,Target,Philadelphia,MasterCard,0
TXN_003821,250.07,Amazon,Philadelphia,MasterCard,0
TXN_003822,623.81,eBay,Philadelphia,MasterCard,0
TXN_003823,142.12,Walmart,Phoenix,MasterCard,0
TXN_003824,113.8,eBay,SanDiego,MasterCard,0
TXN_003825,323.55,Amazon,LosAngeles,MasterCard,1
TXN_003826,35.79,Amazon,SanFrancisco,Amex,0
TXN_003827,445.31,Amazon,SanDiego,MasterCard,0
TXN_003828,2840.99,Walmart,SanAntonio,MasterCard,1
TXN_003829,415.9,eBay,SanDiego,Visa,0
TXN_003830,285.35,eBay,Philadelphia,MasterCard,1
TXN_003831,160.41,Amazon,SanAntonio,MasterCard,0
TXN_003832,350.87,eBay,Philadelphia,Visa,1
TXN_003833,2636.64,Amazon,Dallas,Amex,1
TXN_003834,163.6,Target,Chicago,Visa,0
TXN_003835,24.71,BestBuy,SanAntonio,Visa,0
TXN_003836,688.23,eBay,SanDiego,MasterCard,0
TXN_003837,478.95,Target,NewYork,Visa,0
TXN_003838,215.31,Amazon,Austin,Amex,1
TXN_003839,487.54,Walmart,Columbus,MasterCard,0
TXN_003840,671.47,Target,SanAntonio,Visa,0
TXN_003841,1838.41,Walmart,Columbus,Visa,1
TXN_003842,20.09,Amazon,Phoenix,MasterCard,0
TXN_003843,84.63,eBay,Austin,Amex,0
TXN_003844,389.87,Amazon,SanDiego,MasterCard,1
TXN_003845,103.84,eBay,NewYork,Visa,0
TXN_003846,213.84,Walmart,Dallas,Amex,0
TXN_003847,2201.73,eBay,Columbus,MasterCard,1
TXN_003848,461.46,eBay,Houston,Amex,0
TXN_003849,57.29,Walmart,NewYork,MasterCard,0
TXN_003850,403.96,BestBuy,Phoenix,Amex,0
TXN_003851,658.26,Target,SanFrancisco,Amex,0
TXN_003852,396.8,Walmart,Austin,Visa,0
TXN_003853,1852.89,eBay,Columbus,Visa,1
TXN_003854,601.18,Amazon,SanAntonio,MasterCard,0
TXN_003855,123.01,Target,Phoenix,Visa,0
TXN_003856,458.96,Walmart,Houston,Visa,0
TXN_003857,352.33,Walmart,Jacksonville,Amex,0
TXN_003858,537.44,BestBuy,Phoenix,Amex,0
TXN_003859,95.58,BestBuy,SanDiego,Visa,0
TXN_003860,2503.13,Amazon,Charlotte,Visa,1
TXN_003861,529.96,Amazon,Houston,MasterCard,0
TXN_003862,1490.08,BestBuy,Columbus,Visa,1
TXN_003863,353.78,Amazon,Austin,MasterCard,1
TXN_003864,530.05,eBay,LosAngeles,Amex,0
TXN_003865,640.35,Walmart,Philadelphia,Amex,0
TXN_003866,494.09,BestBuy,SanJose,Amex,0
TXN_003867,625.13,Target,Charlotte,Visa,0
TXN_003868,71.38,Target,NewYork,Amex,0
TXN_003869,405.4,BestBuy,Phoenix,Amex,0
TXN_003870,653.18,Amazon,Dallas,MasterCard,0
TXN_003871,246.77,Walmart,Chicago,Visa,0
TXN_003872,704.74,eBay,Dallas,Amex,0
TXN_003873,190.34,Target,Dallas,MasterCard,0
TXN_003874,14.17,Walmart,NewYork,Visa,0
TXN_003875,331.1,Walmart,SanDiego,MasterCard,1
TXN_003876,147.96,Walmart,SanAntonio,Amex,0
TXN_003877,1867.91,Amazon,Austin,MasterCard,1
TXN_003878,411.16,Target,Austin,Amex,0
TXN_003879,662.98,eBay,Dallas,Amex,1
TXN_003880,2233.38,Amazon,Austin,Amex,1
TXN_003881,510.13,eBay,NewYork,Amex,0
TXN_003882,572.14,eBay,Charlotte,Visa,0
TXN_003883,341.7,eBay,SanAntonio,Visa,0
TXN_003884,443.72,Walmart,Chicago,MasterCard,0
TXN_003885,2702.54,eBay,Dallas,Visa,1
TXN_003886,286.46,Target,SanJose,Amex,0
TXN_003887,321.54,eBay,Austin,Visa,0
TXN_003888,741.35,eBay,Columbus,Amex,0
TXN_003889,439.7,eBay,Charlotte,Amex,0
TXN_003890,216.19,BestBuy,Phoenix,Visa,0
TXN_003891,232.52,Walmart,LosAngeles,Visa,1
TXN_003892,2813.57,Walmart,Houston,Amex,1
TXN_003893,436.38,Walmart,NewYork,Amex,0
TXN_003894,768.32,Walmart,Phoenix,Amex,0
TXN_003895,558.87,Walmart,SanJose,Visa,0
TXN_003896,114.28,eBay,SanAntonio,MasterCard,0
TXN_003897,2965.06,Walmart,SanJose,MasterCard,1
TXN_003898,500.48,Amazon,LosAngeles,MasterCard,0
TXN_003899,2996.39,Amazon,Charlotte,MasterCard,1
TXN_003900,289.41,BestBuy,Austin,Visa,0
TXN_003901,699.14,Target,LosAngeles,Visa,0
TXN_003902,2215.2,Target,Philadelphia,Visa,1
TXN_003903,2771.38,Amazon,Dallas,Visa,1
TXN_003904,664.9,Amazon,Charlotte,Visa,0
TXN_003905,765.14,eBay,SanDiego,Visa,0
TXN_003906,1925.58,Walmart,Austin,Visa,1
TXN_003907,1009.63,Amazon,SanJose,Visa,1
TXN_003908,378.69,Target,Charlotte,Amex,0
TXN_003909,1644.2,eBay,SanJose,MasterCard,1
TXN_003910,506.24,BestBuy,Dallas,Amex,0
TXN_003911,1321.97,Target,Chicago,Visa,1
TXN_003912,958.44,Walmart,LosAngeles,MasterCard,1
TXN_003913,499.93,Target,Austin,MasterCard,0
TXN_003914,439.0,BestBuy,Austin,Amex,0
TXN_003915,732.53,BestBuy,SanAntonio,Amex,0
TXN_003916,355.08,BestBuy,SanAntonio,Amex,0
TXN_003917,714.56,Amazon,Philadelphia,MasterCard,0
TXN_003918,783.22,Amazon,LosAngeles,Visa,0
TXN_003919,579.29,Walmart,NewYork,Amex,0
TXN_003920,795.77,Walmart,Jacksonville,MasterCard,0
TXN_003921,40.37,Amazon,LosAngeles,MasterCard,0
TXN_003922,2111.74,Amazon,Columbus,MasterCard,1
TXN_003923,446.42,Target,Houston,MasterCard,0
TXN_003924,331.58,Walmart,LosAngeles,Amex,0
TXN_003925,265.48,BestBuy,NewYork,MasterCard,0
TXN_003926,44.08,BestBuy,Austin,Amex,0
TXN_003927,646.56,eBay,Dallas,Amex,0
TXN_003928,331.48,BestBuy,SanAntonio,MasterCard,1
TXN_003929,2728.48,Target,SanJose,Visa,1
TXN_003930,44.75,Target,Phoenix,Visa,0
TXN_003931,2413.41,Amazon,SanAntonio,Amex,1
TXN_003932,357.26,BestBuy,Charlotte,Visa,0
TXN_003933,627.1,eBay,SanFrancisco,MasterCard,0
TXN_003934,157.87,BestBuy,SanFrancisco,Amex,0
TXN_003935,566.4,Target,Philadelphia,Visa,1
TXN_003936,308.1,Walmart,Columbus,Amex,0
TXN_003937,1372.46,eBay,NewYork,Visa,1
TXN_003938,484.9,eBay,Houston,Visa,0
TXN_003939,2809.36,Walmart,Columbus,Visa,1
TXN_003940,1023.51,BestBuy,SanFrancisco,Visa,1
TXN_003941,385.3,Target,Phoenix,MasterCard,0
TXN_003942,1084.81,Amazon,NewYork,Visa,1
TXN_003943,2185.59,Amazon,Philadelphia,Amex,1
TXN_003944,653.15,eBay,Dallas,Amex,0
TXN_003945,794.73,Amazon,SanFrancisco,Amex,0
TXN_003946,1528.84,Walmart,SanAntonio,Visa,1
TXN_003947,449.27,Walmart,Columbus,Visa,0
TXN_003948,1867.47,BestBuy,SanDiego,Amex,1
TXN_003949,745.13,eBay,SanDiego,Visa,0
TXN_003950,329.8,eBay,Columbus,Visa,0
TXN_003951,342.87,Walmart,Jacksonville,Visa,0
TXN_003952,47.51,BestBuy,Phoenix,Visa,0
TXN_003953,708.18,eBay,Houston,MasterCard,0
TXN_003954,473.05,Target,Columbus,Amex,0
TXN_003955,1751.5,BestBuy,Austin,Visa,1
TXN_003956,758.65,Walmart,Phoenix,Visa,0
TXN_003957,1760.98,eBay,Dallas,Visa,1
TXN_003958,2431.36,BestBuy,Phoenix,Visa,1
TXN_003959,346.24,eBay,Austin,MasterCard,0
TXN_003960,1508.23,eBay,Columbus,Visa,1
TXN_003961,93.57,Walmart,Chicago,Amex,0
TXN_003962,231.95,BestBuy,SanJose,Amex,0
TXN_003963,395.55,BestBuy,Jacksonville,Visa,0
TXN_003964,721.43,Target,SanFrancisco,Visa,0
TXN_003965,1021.72,eBay,Jacksonville,Visa,1
TXN_003966,736.56,Target,Dallas,Visa,1
TXN_003967,403.77,Walmart,Jacksonville,Visa,1
TXN_003968,641.95,Amazon,SanJose,MasterCard,0
TXN_003969,662.23,eBay,Philadelphia,Amex,0
TXN_003970,31.39,BestBuy,SanFrancisco,Visa,0
TXN_003971,438.53,Walmart,Phoenix,Amex,0
TXN_003972,268.16,Walmart,Charlotte,MasterCard,0
TXN_003973,2601.95,Target,SanFrancisco,MasterCard,1
TXN_003974,393.55,Target,SanDiego,Visa,1
TXN_003975,2734.01,Target,Philadelphia,Amex,1
TXN_003976,912.3,eBay,Philadelphia,Visa,1
TXN_003977,661.55,Walmart,Columbus,Amex,0
TXN_003978,552.31,Target,SanJose,Amex,0
TXN_003979,2172.82,Walmart,NewYork,MasterCard,1
TXN_003980,728.73,eBay,Houston,Amex,0
TXN_003981,121.93,Target,Dallas,Amex,0
TXN_003982,699.94,Target,SanFrancisco,Amex,0
TXN_003983,343.34,BestBuy,Dallas,Amex,0
TXN_003984,708.42,BestBuy,NewYork,MasterCard,0
TXN_003985,255.03,BestBuy,Jacksonville,Visa,0
TXN_003986,88.2,Target,Austin,Visa,0
TXN_003987,851.14,Target,Columbus,MasterCard,1
TXN_003988,599.42,Target,Jacksonville,MasterCard,0
TXN_003989,570.16,Amazon,Dallas,MasterCard,1
TXN_003990,134.37,Walmart,Houston,Amex,0
TXN_003991,125.0,Amazon,Austin,Amex,0
TXN_003992,28.92,Walmart,Charlotte,Amex,0
TXN_003993,682.73,Target,Charlotte,Visa,1
TXN_003994,739.68,Walmart,Chicago,Visa,0
TXN_003995,527.52,Amazon,Chicago,Amex,1
TXN_003996,2136.66,Amazon,SanAntonio,Visa,1
TXN_003997,283.44,Target,SanJose,MasterCard,1
TXN_003998,642.62,Target,Jacksonville,MasterCard,0
TXN_003999,1733.67,Target,Houston,Visa,1
TXN_004000,234.57,Walmart,Charlotte,Amex,0
TXN_004001,1094.11,Amazon,LosAngeles,MasterCard,1
TXN_004002,630.0,eBay,SanAntonio,Amex,0
TXN_004003,160.01,eBay,SanAntonio,Amex,0
TXN_004004,542.64,Amazon,NewYork,Visa,0
TXN_004005,2364.67,Amazon,Columbus,MasterCard,1
TXN_004006,7.79,eBay,Philadelphia,Amex,0
TXN_004007,352.84,Amazon,Philadelphia,Visa,0
TXN_004008,41.63,Target,Charlotte,Amex,0
TXN_004009,218.59,Amazon,NewYork,Amex,0
TXN_004010,299.92,Amazon,Jacksonville,Visa,0
TXN_004011,713.99,Walmart,Phoenix,Visa,0
TXN_004012,435.61,Amazon,SanAntonio,Amex,0
TXN_004013,733.46,eBay,SanFrancisco,Amex,0
TXN_004014,420.62,Amazon,Philadelphia,Amex,0
TXN_004015,346.77,BestBuy,Houston,MasterCard,0
TXN_004016,305.45,BestBuy,SanJose,Amex,0
TXN_004017,313.79,Target,SanFrancisco,Visa,0
TXN_004018,434.25,BestBuy,Dallas,Amex,0
TXN_004019,454.77,Target,Dallas,Amex,0
TXN_004020,390.81,BestBuy,LosAngeles,MasterCard,0
TXN_004021,2447.98,Walmart,Philadelphia,Visa,1
TXN_004022,1472.52,Amazon,Jacksonville,MasterCard,1
TXN_004023,2841.15,Amazon,Charlotte,MasterCard,1
TXN_004024,366.37,BestBuy,SanJose,Amex,0
TXN_004025,153.48,Amazon,Phoenix,Visa,0
TXN_004026,9.65,BestBuy,Philadelphia,Visa,0
TXN_004027,628.25,eBay,Philadelphia,Amex,0
TXN_004028,766.08,Target,SanDiego,MasterCard,0
TXN_004029,452.59,eBay,SanDiego,Visa,1
TXN_004030,628.33,Amazon,Dallas,Amex,0
TXN_004031,517.76,Walmart,Phoenix,Visa,0
TXN_004032,475.82,Walmart,SanAntonio,MasterCard,0
TXN_004033,594.56,BestBuy,Philadelphia,MasterCard,1
TXN_004034,349.5,eBay,Charlotte,Amex,1
TXN_004035,296.32,Walmart,LosAngeles,Amex,0
TXN_004036,238.45,Target,Columbus,Visa,0
TXN_004037,624.7,Walmart,NewYork,Amex,0
TXN_004038,2564.78,Amazon,Columbus,Visa,1
TXN_004039,750.79,Amazon,LosAngeles,Amex,0
TXN_004040,740.65,eBay,SanAntonio,MasterCard,0
TXN_004041,370.19,Walmart,Columbus,Visa,0
TXN_004042,2620.65,BestBuy,Dallas,Visa,1
TXN_004043,265.84,eBay,NewYork,Visa,0
TXN_004044,1656.48,BestBuy,Columbus,MasterCard,1
TXN_004045,933.09,Walmart,LosAngeles,Visa,1
TXN_004046,314.64,BestBuy,Charlotte,MasterCard,0
TXN_004047,384.55,eBay,Dallas,MasterCard,1
TXN_004048,51.91,Amazon,SanJose,MasterCard,0
TXN_004049,490.28,Target,Charlotte,Visa,0
TXN_004050,527.27,eBay,Chicago,MasterCard,0
TXN_004051,2664.31,eBay,Houston,Amex,1
TXN_004052,355.27,BestBuy,Chicago,Visa,0
TXN_004053,1494.65,Target,SanJose,Visa,1
TXN_004054,2879.55,Amazon,Jacksonville,Amex,1
TXN_004055,702.42,BestBuy,SanFrancisco,MasterCard,0
TXN_004056,265.15,eBay,Houston,Amex,0
TXN_004057,1788.96,Walmart,SanJose,MasterCard,1
TXN_004058,2600.9,Amazon,SanJose,Visa,1
TXN_004059,613.96,Target,Columbus,Amex,0
TXN_004060,1948.33,eBay,Charlotte,Visa,1
TXN_004061,644.79,BestBuy,LosAngeles,Visa,0
TXN_004062,581.66,Amazon,NewYork,MasterCard,0
TXN_004063,127.21,BestBuy,Austin,Amex,0
TXN_004064,549.26,Amazon,SanDiego,MasterCard,0
TXN_004065,2668.62,eBay,Philadelphia,Visa,1
TXN_004066,705.64,Walmart,Philadelphia,Visa,0
TXN_004067,53.08,eBay,Dallas,MasterCard,0
TXN_004068,1401.95,Amazon,Dallas,Visa,1
TXN_004069,204.84,eBay,Charlotte,Amex,0
TXN_004070,439.99,Walmart,Philadelphia,Visa,0
TXN_004071,785.21,eBay,SanAntonio,Visa,0
TXN_004072,268.02,Amazon,SanDiego,MasterCard,0
TXN_004073,565.23,Target,Philadelphia,MasterCard,0
TXN_004074,285.19,eBay,SanAntonio,Visa,0
TXN_004075,711.76,Target,SanJose,Visa,1
TXN_004076,722.34,eBay,LosAngeles,Visa,0
TXN_004077,561.37,Amazon,Austin,Amex,0
TXN_004078,854.0,BestBuy,LosAngeles,Visa,1
TXN_004079,313.38,BestBuy,Austin,Visa,0
TXN_004080,2455.24,eBay,SanDiego,MasterCard,1
TXN_004081,2167.55,Amazon,NewYork,Visa,1
TXN_004082,735.9,eBay,Columbus,MasterCard,0
TXN_004083,71.11,Walmart,NewYork,Visa,0
TXN_004084,149.88,eBay,SanFrancisco,Amex,0
TXN_004085,769.77,Amazon,Chicago,MasterCard,0
TXN_004086,561.21,Amazon,LosAngeles,MasterCard,0
TXN_004087,800.88,eBay,Chicago,Amex,1
TXN_004088,639.37,BestBuy,Phoenix,MasterCard,0
TXN_004089,496.02,Amazon,SanDiego,MasterCard,0
TXN_004090,2537.31,Amazon,SanDiego,MasterCard,1
TXN_004091,373.64,BestBuy,NewYork,MasterCard,0
TXN_004092,473.96,eBay,Austin,Visa,0
TXN_004093,534.81,Amazon,NewYork,Visa,0
TXN_004094,233.84,BestBuy,Houston,MasterCard,0
TXN_004095,14.7,BestBuy,LosAngeles,Visa,0
TXN_004096,552.96,Amazon,Houston,Visa,1
TXN_004097,560.49,eBay,LosAngeles,Visa,0
TXN_004098,503.35,Amazon,Houston,Amex,0
TXN_004099,494.22,Walmart,Dallas,MasterCard,0
TXN_004100,601.28,eBay,Austin,Amex,0
TXN_004101,41.34,Target,LosAngeles,Visa,0
TXN_004102,2898.51,Walmart,SanJose,Visa,1
TXN_004103,1799.34,BestBuy,Charlotte,Amex,1
TXN_004104,1730.86,eBay,SanDiego,Visa,1
TXN_004105,716.87,Target,Dallas,MasterCard,0
TXN_004106,104.62,Walmart,Austin,Visa,0
TXN_004107,234.74,BestBuy,Jacksonville,MasterCard,0
TXN_004108,21.31,Target,SanDiego,MasterCard,0
TXN_004109,679.21,Walmart,Philadelphia,MasterCard,0
TXN_004110,649.9,Amazon,NewYork,Visa,1
TXN_004111,1262.55,Amazon,Charlotte,Visa,1
TXN_004112,1486.26,Amazon,SanJose,Visa,1
TXN_004113,2851.67,eBay,Chicago,Visa,1
TXN_004114,1126.88,Amazon,NewYork,MasterCard,1
TXN_004115,311.53,Target,SanAntonio,Amex,1
TXN_004116,884.0,eBay,Dallas,MasterCard,1
TXN_004117,206.36,Amazon,Chicago,Visa,0
TXN_004118,1299.23,Amazon,Chicago,MasterCard,1
TXN_004119,2709.88,Amazon,Charlotte,Amex,1
TXN_004120,701.78,BestBuy,Dallas,Amex,0
TXN_004121,686.48,Walmart,LosAngeles,Visa,0
TXN_004122,476.91,Target,Phoenix,Visa,0
TXN_004123,188.6,Walmart,SanAntonio,Amex,0
TXN_004124,147.45,Amazon,Charlotte,Amex,0
TXN_004125,1236.12,Walmart,LosAngeles,Visa,1
TXN_004126,712.49,BestBuy,Chicago,Visa,0
TXN_004127,96.05,eBay,Columbus,Visa,0
TXN_004128,2305.42,Amazon,Houston,Visa,1
TXN_004129,83.68,BestBuy,Jacksonville,Amex,0
TXN_004130,1187.2,BestBuy,SanFrancisco,Visa,1
TXN_004131,393.62,Amazon,Austin,MasterCard,0
TXN_004132,349.82,Amazon,Dallas,MasterCard,0
TXN_004133,1240.0,Walmart,LosAngeles,MasterCard,1
TXN_004134,457.34,Target,Jacksonville,MasterCard,0
TXN_004135,2134.05,Amazon,Dallas,Visa,1
TXN_004136,2978.76,Amazon,Houston,Visa,1
TXN_004137,560.99,Walmart,LosAngeles,Amex,0
TXN_004138,488.88,Walmart,Dallas,Amex,0
TXN_004139,142.04,BestBuy,Phoenix,MasterCard,0
TXN_004140,252.24,Amazon,Austin,Visa,0
TXN_004141,114.79,Target,Chicago,Visa,0
TXN_004142,1743.36,eBay,Dallas,Visa,1
TXN_004143,783.61,Walmart,Austin,Visa,0
TXN_004144,448.31,Amazon,Phoenix,MasterCard,1
TXN_004145,740.02,BestBuy,Jacksonville,Visa,0
TXN_004146,2927.03,BestBuy,SanJose,MasterCard,1
TXN_004147,228.58,Amazon,Austin,MasterCard,1
TXN_004148,1975.32,BestBuy,Phoenix,Amex,1
TXN_004149,179.12,Walmart,Chicago,Amex,0
TXN_004150,290.54,Walmart,Jacksonville,Visa,0
TXN_004151,2209.99,Amazon,SanFrancisco,MasterCard,1
TXN_004152,337.25,Amazon,SanAntonio,MasterCard,0
TXN_004153,7.29,Amazon,Philadelphia,Amex,0
TXN_004154,188.49,Target,SanDiego,MasterCard,0
TXN_004155,722.96,Amazon,SanJose,Amex,0
TXN_004156,2350.13,eBay,Austin,Visa,1
TXN_004157,335.49,Amazon,SanDiego,MasterCard,0
TXN_004158,488.45,Walmart,SanJose,Amex,0
TXN_004159,178.44,Amazon,Phoenix,Visa,0
TXN_004160,594.79,eBay,LosAngeles,Amex,0
TXN_004161,133.95,BestBuy,LosAngeles,Visa,0
TXN_004162,338.74,Amazon,Dallas,Visa,0
TXN_004163,447.96,eBay,Columbus,MasterCard,0
TXN_004164,726.39,Target,SanFrancisco,Visa,0
TXN_004165,561.84,Walmart,LosAngeles,Amex,0
TXN_004166,318.0,eBay,NewYork,MasterCard,0
TXN_004167,624.15,eBay,Phoenix,Amex,0
TXN_004168,2902.87,Amazon,Houston,MasterCard,1
TXN_004169,154.91,Walmart,SanJose,MasterCard,0
TXN_004170,245.33,BestBuy,SanAntonio,Visa,0
TXN_004171,107.93,Walmart,SanAntonio,Visa,0
TXN_004172,668.05,Amazon,Phoenix,Visa,0
TXN_004173,2400.33,eBay,Charlotte,Amex,1
TXN_004174,525.36,eBay,Phoenix,Amex,0
TXN_004175,2101.7,Target,Austin,Amex,1
TXN_004176,2257.87,BestBuy,SanJose,Amex,1
TXN_004177,593.22,Target,Chicago,Amex,0
TXN_004178,1071.18,Target,LosAngeles,MasterCard,1
TXN_004179,307.31,Walmart,Houston,Amex,0
TXN_004180,195.34,Walmart,Jacksonville,MasterCard,0
TXN_004181,779.42,Walmart,Charlotte,MasterCard,0
TXN_004182,294.91,Walmart,Houston,Visa,0
TXN_004183,766.46,Target,SanFrancisco,MasterCard,1
TXN_004184,2177.94,Amazon,Austin,MasterCard,1
TXN_004185,302.22,eBay,Philadelphia,MasterCard,0
TXN_004186,315.37,BestBuy,Austin,MasterCard,0
TXN_004187,637.87,Target,SanJose,Amex,0
TXN_004188,639.0,eBay,Jacksonville,Amex,0
TXN_004189,163.5,Walmart,SanAntonio,MasterCard,0
TXN_004190,792.95,eBay,SanAntonio,MasterCard,0
TXN_004191,477.74,BestBuy,SanAntonio,Visa,0
TXN_004192,725.23,Walmart,LosAngeles,Visa,0
TXN_004193,299.1,BestBuy,Jacksonville,Visa,0
TXN_004194,740.61,BestBuy,Charlotte,MasterCard,0
TXN_004195,652.74,Walmart,SanFrancisco,MasterCard,0
TXN_004196,261.86,eBay,SanJose,MasterCard,0
TXN_004197,676.17,Walmart,LosAngeles,Visa,0
TXN_004198,2636.32,Amazon,Houston,Visa,1
TXN_004199,789.9,eBay,Chicago,MasterCard,0
TXN_004200,2478.19,Amazon,Austin,Amex,1
TXN_004201,468.9,Walmart,SanFrancisco,Visa,0
TXN_004202,654.18,eBay,SanFrancisco,MasterCard,0
TXN_004203,174.73,Amazon,SanDiego,Amex,0
TXN_004204,527.94,Target,Houston,Visa,0
TXN_004205,546.13,Amazon,NewYork,Amex,0
TXN_004206,586.04,Target,Dallas,MasterCard,0
TXN_004207,117.96,Amazon,LosAngeles,MasterCard,0
TXN_004208,360.07,BestBuy,Phoenix,MasterCard,0
TXN_004209,1215.69,BestBuy,Phoenix,MasterCard,1
TXN_004210,2689.7,Walmart,SanDiego,Visa,1
